Company Name,Job Title,Salaries Reported,Location,Salary
Chatous,Data Analyst,4,New Delhi,332712.0
CSC E-Governance Services,Data Analyst,4,New Delhi,310144.0
Adglobal360,Data Analyst,4,New Delhi,602345.0
BlackRock,Data Analyst,4,New Delhi,690924.0
WheelsEye Technology,Data Analyst,4,New Delhi,625157.0
Hive (CA),Data Analyst,4,New Delhi,390283.0
Apsidata solutions,Data Analyst,4,New Delhi,263808.0
BOLD,Data Analyst,4,New Delhi,1151955.0
Britis Telecom,Data Analyst,4,New Delhi,464246.0
Urban Company,Data Analyst,4,New Delhi,120444.0
NCR,Data Analyst,4,New Delhi,409648.0
PolicyBazaar,Data Analyst,4,New Delhi,551047.0
Google,Data Analyst,4,New Delhi,418078.0
NS Matrix Services,Data Analyst,4,New Delhi,343758.0
NITS,Data Analyst,4,New Delhi,532302.0
Namekart,Data Analyst,4,New Delhi,180000.0
RCM Aeroservices,Data Analyst,4,New Delhi,250644.0
Actiknow,Data Analyst,4,New Delhi,363669.0
XYZ,Data Analyst,3,New Delhi,577190.0
GALYTIX,Data Analyst,3,New Delhi,369852.0
Unified Healthcare Group,Data Analyst,3,New Delhi,508188.0
iEnergizer,Data Analyst,3,New Delhi,332016.0
WSP,Data Analyst,3,New Delhi,786181.0
Delhivery,Data Analyst,3,New Delhi,156000.0
MapmyIndia,Data Analyst,3,New Delhi,326397.0
Limeroad,Data Analyst,3,New Delhi,602739.0
IQVIA,Data Analyst,3,New Delhi,582124.0
TCS,Data Analyst,3,New Delhi,201468.0
Wizikey,Data Analyst,3,New Delhi,407238.0
Cvent,Data Analyst,3,New Delhi,760403.0
Keysight Technologies,Data Analyst,3,New Delhi,705134.0
ITC Infotech,Data Analyst,3,New Delhi,967392.0
Nurtr,Data Analyst,3,New Delhi,338792.0
Glorious Insights,Data Analyst,3,New Delhi,742788.0
CRMnext,Data Analyst,3,New Delhi,752418.0
McKinsey Knowledge Center,Data Analyst,3,New Delhi,367896.0
Masthead Technologies,Data Analyst,3,New Delhi,128988.0
Yatra Online Pvt Ltd,Data Analyst,3,New Delhi,564648.0
Bain & Company,Data Analyst,3,New Delhi,991280.0
NatWest Group,Data Analyst,3,New Delhi,369128.0
Stigasoft,Data Analyst,3,New Delhi,257972.0
Stanza Living,Data Analyst,3,New Delhi,900000.0
Elucidata (MA),Data Analyst,3,New Delhi,1087991.0
HCL,Data Analyst,3,New Delhi,305881.0
Eko India Financial Services,Data Analyst,3,New Delhi,878372.0
Edulyt India,Data Analyst,3,New Delhi,342084.0
Moody's Analytics,Data Analyst,3,New Delhi,335520.0
Vidooly Media Tech,Data Analyst,3,New Delhi,432100.0
SupplyCopia,Data Analyst,3,New Delhi,275453.0
United Airlines,Data Analyst,3,New Delhi,880573.0
Elsevier,Data Analyst,3,New Delhi,380000.0
Gauge Data Solutions,Data Analyst,3,New Delhi,1640740.0
Nones,Data Analyst,3,New Delhi,605385.0
Peacock Solar,Data Analyst,3,New Delhi,64488.0
Anonymous Content,Data Analyst,3,New Delhi,675000.0
Ford Motor Company,Data Analyst,3,New Delhi,1200000.0
Professional,Data Analyst,3,New Delhi,308220.0
NextGen Invent,Data Analyst,3,New Delhi,486624.0
OYO,Data Analyst,3,New Delhi,406548.0
Verificient Technologies,Data Analyst,3,New Delhi,150180.0
Samsung Electronics,Data Analyst,3,New Delhi,1041195.0
Quess,Data Analyst,3,New Delhi,299998.0
Upwork,Data Analyst,3,New Delhi,338796.0
SunTec Web Services,Data Analyst,3,New Delhi,248844.0
Moody's Corporation,Data Analyst,3,New Delhi,544512.0
SIQES,Data Analyst,3,New Delhi,406845.0
Honeywell,Data Analyst,3,New Delhi,811344.0
First Student,Data Analyst,3,New Delhi,414384.0
Risk Management Solutions,Data Analyst,3,New Delhi,559952.0
First Student,Data Analyst,3,New Delhi,85440.0
iTech Mission,Data Analyst,3,New Delhi,406548.0
Microsoft,Data Analyst,2,New Delhi,744945.0
Adobe,Data Analyst,2,New Delhi,784769.0
McKinney and Company,Data Analyst,2,New Delhi,1239375.0
Freelancer,Data Analyst,2,New Delhi,685284.0
Snapdeal,Data Analyst,2,New Delhi,305004.0
ATS Services (India),Data Analyst,2,New Delhi,412440.0
Optum Global Solutions India,Data Analyst,2,New Delhi,982920.0
Adda 247,Data Analyst,2,New Delhi,127836.0
Google,Data Analyst,2,New Delhi,619354.0
ShipRocket,Data Analyst,2,New Delhi,324420.0
Grail Insights,Data Analyst,2,New Delhi,705817.0
Wunderman Thompson,Data Analyst,2,New Delhi,551148.0
Mastercard,Data Analyst,2,New Delhi,1471807.0
SupplyCopia,Data Analyst,2,New Delhi,193476.0
Niscom Tele Infra,Data Analyst,2,New Delhi,282369.0
Annalect,Data Analyst,2,New Delhi,563136.0
GroupM,Data Analyst,2,New Delhi,267288.0
StepOut Solutions,Data Analyst,2,New Delhi,715248.0
Zomato,Data Analyst,2,New Delhi,833940.0
Tata Consultancy Services,Data Analyst,2,New Delhi,407484.0
Polaris FT,Data Analyst,2,New Delhi,314698.0
Research & Ranking,Data Analyst,2,New Delhi,220020.0
Microtek International (India),Data Analyst,2,New Delhi,249732.0
Unyscape Infocom,Data Analyst,2,New Delhi,370152.0
Cians Analytics,Data Analyst,2,New Delhi,591053.0
AON,Data Analyst,2,New Delhi,2385732.0
United Airlines,Data Analyst,2,New Delhi,313896.0
Xceedance,Data Analyst,2,New Delhi,333660.0
CBRE,Data Analyst,2,New Delhi,601343.0
Promien Services,Data Analyst,2,New Delhi,397332.0
Kantar,Data Analyst,2,New Delhi,419449.0
FN MathLogic Consulting Services,Data Analyst,2,New Delhi,668202.0
Maruti Suzuki,Data Analyst,2,New Delhi,982427.0
Loginworks,Data Analyst,2,New Delhi,253056.0
Acuity Knowledge Partners,Data Analyst,2,New Delhi,508899.0
PwC,Data Analyst,2,New Delhi,701723.0
Score Me,Data Analyst,2,New Delhi,270444.0
FIA Technology Services,Data Analyst,2,New Delhi,646107.0
Zenatix,Data Analyst,2,New Delhi,649352.0
Blackcoffer,Data Analyst,2,New Delhi,37008.0
Info Edge,Data Analyst,2,New Delhi,608075.0
HH Global,Data Analyst,2,New Delhi,704851.0
NetProphets Cyberworks,Data Analyst,2,New Delhi,382929.0
Cognizant Consulting,Data Analyst,2,New Delhi,383619.0
Willis Towers Watson,Data Analyst,2,New Delhi,598284.0
LIN SCAN,Data Analyst,2,New Delhi,585819.0
Tata Consultancy Services,Data Analyst,36,Mumbai,479071.0
eClerx,Data Analyst,26,Mumbai,226724.0
Accenture,Data Analyst,23,Mumbai,446076.0
Morningstar,Data Analyst,22,Mumbai,364638.0
Cognizant Technology Solutions,Data Analyst,17,Mumbai,574259.0
Capgemini,Data Analyst,15,Mumbai,509801.0
Fresher,Data Analyst,11,Mumbai,401952.0
HERE Technologies,Data Analyst,11,Mumbai,237907.0
J.P. Morgan,Data Analyst,10,Mumbai,744516.0
Ugam,Data Analyst,10,Mumbai,301786.0
Cartesian Consulting,Data Analyst,10,Mumbai,530781.0
Experian,Data Analyst,9,Mumbai,716327.0
Cogencis Information Services,Data Analyst,9,Mumbai,147159.0
Media.net,Data Analyst,9,Mumbai,528453.0
Fractal,Data Analyst,8,Mumbai,728811.0
MSCI,Data Analyst,8,Mumbai,787161.0
Hansa Cequity,Data Analyst,8,Mumbai,483379.0
vPhrase,Data Analyst,8,Mumbai,465742.0
ABC,Data Analyst,7,Mumbai,496022.0
Course5 Intelligence,Data Analyst,7,Mumbai,322465.0
CRG Solutions,Data Analyst,7,Mumbai,521474.0
Citi,Data Analyst,6,Mumbai,1322737.0
Kantar,Data Analyst,6,Mumbai,412152.0
Magic9 Media Analytics,Data Analyst,6,Mumbai,496241.0
Travelex,Data Analyst,6,Mumbai,661760.0
Propellum Infotech,Data Analyst,6,Mumbai,448170.0
Deloitte,Data Analyst,5,Mumbai,744033.0
TCS,Data Analyst,5,Mumbai,515940.0
KPMG,Data Analyst,5,Mumbai,419651.0
Development Credit Bank Limited,Data Analyst,5,Mumbai,524564.0
Google,Data Analyst,5,Mumbai,254901.0
Nailbiter,Data Analyst,5,Mumbai,320543.0
First Student,Data Analyst,5,Mumbai,366885.0
Jio,Data Analyst,5,Mumbai,682909.0
GEP,Data Analyst,4,Mumbai,444728.0
Decimal Point Analytics,Data Analyst,4,Mumbai,198444.0
Cogencis Information Services,Data Analyst,4,Mumbai,139396.0
Atos-Syntel,Data Analyst,4,Mumbai,317183.0
ICICI Bank,Data Analyst,4,Mumbai,477492.0
General Mills,Data Analyst,4,Mumbai,680000.0
Hudl,Data Analyst,4,Mumbai,315708.0
Axis Bank,Data Analyst,4,Mumbai,965889.0
First Student,Data Analyst,4,Mumbai,307416.0
DONE by NONE,Data Analyst,4,Mumbai,306180.0
AXIS MY INDIA,Data Analyst,3,Mumbai,374059.0
Piramal Enterprises,Data Analyst,3,Mumbai,1416324.0
HDFC Bank,Data Analyst,3,Mumbai,828777.0
Tata Communications,Data Analyst,3,Mumbai,374832.0
Barclays,Data Analyst,3,Mumbai,1040054.0
Quantafic Business Solutions,Data Analyst,3,Mumbai,516690.0
EY,Data Analyst,3,Mumbai,454039.0
IDFC First Bank,Data Analyst,3,Mumbai,1356593.0
Prudential plc,Data Analyst,3,Mumbai,1226327.0
FieldGlobal Market Research,Data Analyst,3,Mumbai,462120.0
Anonymous Content,Data Analyst,3,Mumbai,520597.0
LTI,Data Analyst,3,Mumbai,369531.0
Larsen & Toubro,Data Analyst,3,Mumbai,752418.0
TripStack,Data Analyst,3,Mumbai,453300.0
LogisticsNow,Data Analyst,3,Mumbai,223812.0
Quantiphi,Data Analyst,3,Mumbai,654767.0
LogisticsNow,Data Analyst,3,Mumbai,513690.0
Think Analytics,Data Analyst,3,Mumbai,429216.0
cross-tab marketing services pvt.,Data Analyst,3,Mumbai,309192.0
Microsoft,Data Analyst,2,Mumbai,875445.0
FedEx,Data Analyst,2,Mumbai,448911.0
WhiteHat Jr,Data Analyst,2,Mumbai,882573.0
eSense Learning Pvt,Data Analyst,2,Mumbai,430649.0
iAastha,Data Analyst,2,Mumbai,39336.0
Bahar Infotech,Data Analyst,2,Mumbai,182268.0
LTI,Data Analyst,2,Mumbai,263304.0
Bookmyshow,Data Analyst,2,Mumbai,556567.0
The Sparks Foundation,Data Analyst,2,Mumbai,304980.0
SAP,Data Analyst,2,Mumbai,453024.0
Viacom 18,Data Analyst,2,Mumbai,322944.0
Fresher,Data Analyst,2,Mumbai,274728.0
CRISIL,Data Analyst,2,Mumbai,180996.0
Rein Labs,Data Analyst,2,Mumbai,173652.0
Doxper,Data Analyst,2,Mumbai,581246.0
CMC,Data Analyst,2,Mumbai,181488.0
GreenPoint Global,Data Analyst,2,Mumbai,185388.0
Experian,Data Analyst,2,Mumbai,232692.0
iKen Solutions,Data Analyst,2,Mumbai,1061000.0
Motilal Oswal Financial Services,Data Analyst,2,Mumbai,187488.0
EMPLOYERS,Data Analyst,2,Mumbai,429071.0
Hotstar,Data Analyst,2,Mumbai,1814306.0
TWGE Solutions,Data Analyst,2,Mumbai,307368.0
PwC,Data Analyst,2,Mumbai,634632.0
InSync Analytics,Data Analyst,2,Mumbai,208032.0
JustDial,Data Analyst,2,Mumbai,322104.0
Angel One,Data Analyst,2,Mumbai,574764.0
Mphasis,Data Analyst,2,Mumbai,386026.0
72 Dragons,Data Analyst,2,Mumbai,276516.0
Fresherworld.com,Data Analyst,2,Mumbai,217032.0
Jeet Techno Solutions,Data Analyst,2,Mumbai,435348.0
FedEx,Data Analyst,2,Mumbai,676224.0
CitiusTech,Data Analyst,2,Mumbai,584620.0
Mintifi,Data Analyst,2,Mumbai,203280.0
TransUnion,Data Analyst,2,Mumbai,297816.0
DXC Technology,Data Analyst,2,Mumbai,731418.0
PharmEasy,Data Analyst,2,Mumbai,887544.0
SMARTe,Data Analyst,2,Mumbai,271325.0
RedQuanta,Data Analyst,2,Mumbai,502212.0
Raam Group,Data Analyst,2,Mumbai,626664.0
CloudFronts Technologies,Data Analyst,2,Mumbai,888936.0
Piramal Enterprises,Data Analyst,2,Mumbai,1274412.0
Amazon,Data Analyst,2,Mumbai,1002198.0
Aditya Birla Group,Data Analyst,2,Mumbai,765180.0
IIFL,Data Analyst,2,Mumbai,276376.0
Brandscapes Worldwide,Data Analyst,2,Mumbai,245202.0
Candere.com,Data Analyst,2,Mumbai,504107.0
Virtusa,Data Analyst,2,Mumbai,255276.0
OYO,Data Analyst,2,Mumbai,447676.0
Nielsen,Data Analyst,2,Mumbai,609381.0
peel-works,Data Analyst,2,Mumbai,451723.0
QuantumLink,Data Analyst,2,Mumbai,340824.0
Alpha Alternatives,Data Analyst,2,Mumbai,187404.0
AIG,Data Analyst,2,Mumbai,1187386.0
Pragmatix,Data Analyst,2,Mumbai,687251.0
Vasta Global,Data Analyst,2,Mumbai,354960.0
Acuris Global,Data Analyst,2,Mumbai,144720.0
Quess,Data Analyst,2,Mumbai,440736.0
Credit Suisse,Data Analyst,2,Mumbai,1270416.0
Satori Group (India),Data Analyst,2,Mumbai,250644.0
IBM,Data Analyst,2,Mumbai,998289.0
Sapio Analytics,Data Analyst,2,Mumbai,96744.0
First Student,Data Analyst,2,Mumbai,150660.0
Bloomberg L.P.,Data Analyst,2,Mumbai,1668864.0
Oceanic Pharmachem,Data Analyst,2,Mumbai,479956.0
SMEcorner,Data Analyst,2,Mumbai,511779.0
Reliance Industries,Data Analyst,2,Mumbai,424104.0
FSN Ecommerce Ventures,Data Analyst,2,Mumbai,1242641.0
Unilever,Data Analyst,1,Mumbai,53744.0
Microworld Technologies,Data Analyst,1,Mumbai,200977.0
Xerago,Data Analyst,1,Mumbai,137664.0
AGS Transact Technologies,Data Analyst,1,Mumbai,423084.0
Peacock Solar,Data Analyst,1,Mumbai,322464.0
Cimpress,Data Analyst,1,Mumbai,790515.0
Ingenero,Data Analyst,1,Mumbai,1555257.0
DONE by NONE,Data Analyst,1,Mumbai,201795.0
Ajay bharti,Data Analyst,1,Mumbai,401953.0
Leadge Business Services,Data Analyst,1,Mumbai,360000.0
LatentView Analytics,Data Analyst,1,Mumbai,876909.0
Saavn,Data Analyst,1,Mumbai,950000.0
Directi,Data Analyst,1,Mumbai,772984.0
Tiger Analytics,Data Analyst,1,Mumbai,750000.0
deepak Lalwani,Data Analyst,1,Mumbai,604404.0
Airpay,Data Analyst,1,Mumbai,892152.0
Rajendra Finance,Data Analyst,1,Mumbai,502442.0
Dynatrace,Data Analyst,1,Mumbai,537441.0
Quantum Phinance,Data Analyst,1,Mumbai,508188.0
White Crow Research,Data Analyst,1,Mumbai,621583.0
Generico,Data Analyst,1,Mumbai,386952.0
Rajuri Steels,Data Analyst,1,Mumbai,351709.0
Mahindra,Data Analyst,1,Mumbai,1000000.0
ANSHULTECH,Data Analyst,1,Mumbai,103166.0
Data Axle,Data Analyst,1,Mumbai,1000000.0
Propellum Infotech,Data Analyst,1,Mumbai,185388.0
Stellar Organisation,Data Analyst,1,Mumbai,338792.0
RatePing Technologies,Data Analyst,1,Mumbai,203280.0
L&T Technology Services,Data Analyst,1,Mumbai,677584.0
Anonymous,Data Analyst,1,Mumbai,480000.0
Godrej Infotech,Data Analyst,1,Mumbai,400000.0
Dun & Bradstreet,Data Analyst,1,Mumbai,90804.0
Sparks,Data Analyst,1,Mumbai,149184.0
Novartis,Data Analyst,1,Mumbai,624720.0
Navo Systems,Data Analyst,1,Mumbai,1000000.0
Gartner,Data Analyst,1,Mumbai,637252.0
DT-Trak Consulting,Data Analyst,1,Mumbai,600000.0
Agape Marketing Agency,Data Analyst,1,Mumbai,564654.0
NABARD Consultancy Services,Data Analyst,1,Mumbai,600000.0
niranjan shah,Data Analyst,1,Mumbai,309497.0
Wellthy Therapeutics,Data Analyst,1,Mumbai,435472.0
Max Fashions,Data Analyst,1,Mumbai,284580.0
Schneider Electric,Data Analyst,1,Mumbai,363228.0
20K Group,Data Analyst,1,Mumbai,42892.0
Xtel Communications,Data Analyst,1,Mumbai,1471596.0
IRIS Business Services,Data Analyst,1,Mumbai,156442.0
AxionConnect Infosolutions,Data Analyst,1,Mumbai,60288.0
Newfold Digital,Data Analyst,1,Mumbai,515940.0
NEC Software Solutions UK,Data Analyst,1,Mumbai,1719812.0
Collinson,Data Analyst,1,Mumbai,618995.0
Blue Dart Express,Data Analyst,1,Mumbai,1296967.0
Nones,Data Analyst,1,Mumbai,120000.0
Moneytor,Data Analyst,1,Mumbai,369852.0
Fields Data,Data Analyst,1,Mumbai,72480.0
Mira Knitting Works,Data Analyst,1,Mumbai,241764.0
Mosaik Analytics Solutions,Data Analyst,1,Mumbai,203280.0
Vamstar,Data Analyst,1,Mumbai,312358.0
HDFC Securities,Data Analyst,1,Mumbai,1336653.0
Greenlight Planet,Data Analyst,1,Mumbai,959911.0
Blue Ocean,Data Analyst,1,Mumbai,149064.0
Edelweiss Tokio Life Insurance,Data Analyst,1,Mumbai,395292.0
Capital One,Data Analyst,1,Mumbai,405528.0
Nine A Business Connect,Data Analyst,1,Mumbai,419172.0
Hans Infotech,Data Analyst,1,Mumbai,64488.0
Tata Consultancy Services,Data Analyst,1,Mumbai,264888.0
IBM,Data Engineer,46,Bangalore,816692.0
Tata Consultancy Services,Data Engineer,40,Bangalore,510646.0
LTI,Data Engineer,32,Bangalore,437609.0
Accenture,Data Engineer,31,Bangalore,654767.0
DXC Technology,Data Engineer,22,Bangalore,626072.0
Amazon,Data Engineer,20,Bangalore,1430729.0
GE,Data Engineer,17,Bangalore,1129307.0
Fractal,Data Engineer,16,Bangalore,1097825.0
Quantiphi,Data Engineer,15,Bangalore,795550.0
DataWeave,Data Engineer,15,Bangalore,733769.0
Capgemini,Data Engineer,14,Bangalore,677369.0
Infosys,Data Engineer,14,Bangalore,598946.0
Target,Data Engineer,14,Bangalore,1198603.0
Mindtree,Data Engineer,13,Bangalore,452198.0
Shell,Data Engineer,12,Bangalore,1541682.0
Hewlett Packard Enterprise | HPE,Data Engineer,11,Bangalore,568656.0
Wipro,Data Engineer,11,Bangalore,529773.0
MAERSK,Data Engineer,11,Bangalore,1074883.0
GE Digital,Data Engineer,11,Bangalore,1274504.0
Cisco Systems,Data Engineer,10,Bangalore,1437808.0
BRIDGEi2i,Data Engineer,10,Bangalore,590352.0
Enquero,Data Engineer,9,Bangalore,628945.0
Cognizant Technology Solutions,Data Engineer,8,Bangalore,567458.0
Cargill,Data Engineer,7,Bangalore,1300000.0
Fragma Data Systems,Data Engineer,7,Bangalore,458749.0
Lowe's Home Improvement,Data Engineer,7,Bangalore,1008975.0
Altimetrik,Data Engineer,7,Bangalore,534757.0
Affine,Data Engineer,7,Bangalore,677584.0
FOKAL,Data Engineer,6,Bangalore,730063.0
Lumen,Data Engineer,6,Bangalore,694460.0
Visa Inc.,Data Engineer,6,Bangalore,1325345.0
Blackbuck Insights,Data Engineer,6,Bangalore,604706.0
Brillio,Data Engineer,6,Bangalore,514393.0
phData,Data Engineer,6,Bangalore,791256.0
Tech Mahindra,Data Engineer,6,Bangalore,544680.0
Hewlett-Packard,Data Engineer,6,Bangalore,586830.0
Capital One,Data Engineer,6,Bangalore,1648787.0
Datagrokr,Data Engineer,5,Bangalore,610857.0
Mu Sigma,Data Engineer,5,Bangalore,786846.0
Honeywell,Data Engineer,5,Bangalore,854490.0
Walmart Global Tech,Data Engineer,5,Bangalore,1513463.0
Tavant,Data Engineer,5,Bangalore,610857.0
Futurense Technologies,Data Engineer,5,Bangalore,660000.0
The Data Team,Data Engineer,5,Bangalore,903446.0
VMware,Data Engineer,5,Bangalore,2300000.0
Neustar,Data Engineer,5,Bangalore,962755.0
Mercedes-Benz Research and Development India,Data Engineer,4,Bangalore,1159497.0
Société Générale,Data Engineer,4,Bangalore,860820.0
ABC,Data Engineer,4,Bangalore,1068485.0
Wipro Technologies,Data Engineer,4,Bangalore,416478.0
Intuit,Data Engineer,4,Bangalore,2025552.0
Walmart,Data Engineer,4,Bangalore,2011380.0
ITTStar Consulting,Data Engineer,4,Bangalore,584254.0
Fidelity Investments,Data Engineer,4,Bangalore,1006527.0
Tribes.AI,Data Engineer,4,Bangalore,252996.0
DONE by NONE,Data Engineer,4,Bangalore,308220.0
Dell Technologies,Data Engineer,4,Bangalore,860699.0
Embibe,Data Engineer,4,Bangalore,1225041.0
Sigmoid,Data Engineer,4,Bangalore,1178751.0
ANZ Bank,Data Engineer,3,Bangalore,1289859.0
Quotient,Data Engineer,3,Bangalore,602930.0
PwC,Data Engineer,3,Bangalore,750000.0
Zeotap,Data Engineer,3,Bangalore,2166482.0
Deloitte,Data Engineer,3,Bangalore,515940.0
NTT DATA,Data Engineer,3,Bangalore,453157.0
GE Aviation,Data Engineer,3,Bangalore,1031658.0
TheMathCompany,Data Engineer,3,Bangalore,600000.0
Danske IT and Support Services,Data Engineer,3,Bangalore,471709.0
IBM,Data Engineer,3,Bangalore,1000000.0
KPMG,Data Engineer,3,Bangalore,1170809.0
Indegene,Data Engineer,3,Bangalore,865380.0
Pluto7,Data Engineer,3,Bangalore,860576.0
ExxonMobil,Data Engineer,3,Bangalore,1158850.0
Autodesk,Data Engineer,3,Bangalore,1917053.0
NatWest Group,Data Engineer,3,Bangalore,1863568.0
Flipkart,Data Engineer,3,Bangalore,966230.0
Tredence,Data Engineer,3,Bangalore,865117.0
HP Inc.,Data Engineer,3,Bangalore,870216.0
EC-Mobility,Data Engineer,3,Bangalore,398975.0
ITC Infotech,Data Engineer,3,Bangalore,1130119.0
Landmark Group,Data Engineer,3,Bangalore,1129307.0
Tiger Analytics,Data Engineer,3,Bangalore,1208801.0
Jio,Data Engineer,3,Bangalore,916251.0
Accenture,Data Engineer,3,Bangalore,604404.0
Inference Labs,Data Engineer,2,Bangalore,707877.0
GlaxoSmithKline,Data Engineer,2,Bangalore,820984.0
Nones,Data Engineer,2,Bangalore,628661.0
Novotech,Data Engineer,2,Bangalore,1164732.0
Legato Health Technologies,Data Engineer,2,Bangalore,721501.0
SAP,Data Engineer,2,Bangalore,1764290.0
NIKE,Data Engineer,2,Bangalore,1967502.0
AffinityAnswers,Data Engineer,2,Bangalore,735014.0
Ericsson IT Solutions & Services,Data Engineer,2,Bangalore,708216.0
Wells Fargo,Data Engineer,2,Bangalore,2336080.0
Luxoft,Data Engineer,2,Bangalore,1368953.0
LendingKart,Data Engineer,2,Bangalore,973293.0
Oracle,Data Engineer,2,Bangalore,1163867.0
Quaero,Data Engineer,2,Bangalore,541849.0
Aptus Data Labs,Data Engineer,2,Bangalore,625837.0
Virtusa,Data Engineer,2,Bangalore,674480.0
Baker Hughes,Data Engineer,2,Bangalore,1303425.0
nference,Data Engineer,2,Bangalore,890822.0
Brillo Technologies,Data Engineer,2,Bangalore,733602.0
Anonymous Content,Data Engineer,2,Bangalore,1538205.0
GE Healthcare,Data Engineer,2,Bangalore,549960.0
Ecolab Digital Center,Data Engineer,2,Bangalore,512250.0
Goibibo,Data Engineer,2,Bangalore,2490492.0
Data Semantics,Data Engineer,2,Bangalore,624665.0
DataWeave,Data Engineer,2,Bangalore,292920.0
HashedIn by Deloitte,Data Engineer,2,Bangalore,1025000.0
Commonwealth Bank of Australia,Data Engineer,2,Bangalore,2250000.0
Razorthink,Data Engineer,2,Bangalore,974234.0
Servian,Data Engineer,2,Bangalore,954869.0
Siemens Healthineers,Data Engineer,2,Bangalore,1621262.0
Senvion,Data Engineer,2,Bangalore,938141.0
Quantiphi,Data Engineer,2,Bangalore,487320.0
MAERSK,Data Engineer,2,Bangalore,481764.0
Searce,Data Engineer,2,Bangalore,893330.0
Happiest Minds Technologies,Data Engineer,2,Bangalore,1276978.0
Nineleaps Technology Solutions,Data Engineer,2,Bangalore,666571.0
Zylotech,Data Engineer,2,Bangalore,735792.0
EY,Data Engineer,2,Bangalore,609565.0
Koch Industries,Data Engineer,2,Bangalore,1310580.0
Kmart,Data Engineer,2,Bangalore,1058039.0
Moody's Analytics,Data Engineer,2,Bangalore,1147975.0
Rakuten,Data Engineer,2,Bangalore,852482.0
Wissen Infotech,Data Engineer,2,Bangalore,340078.0
Fabulyst,Data Engineer,2,Bangalore,112931.0
Publicis Sapient,Data Engineer,2,Bangalore,1654767.0
Cimpress,Data Engineer,2,Bangalore,1532784.0
Nabler Web Solutions,Data Engineer,2,Bangalore,620504.0
KreditBee,Data Engineer,2,Bangalore,1162739.0
BT,Data Engineer,2,Bangalore,1234705.0
EXL Service,Data Engineer,2,Bangalore,507137.0
Gojek,Data Engineer,2,Bangalore,1974888.0
ConcertAI,Data Engineer,2,Bangalore,2647046.0
Google,Data Engineer,2,Bangalore,1044365.0
CrowdANALYTIX,Data Engineer,2,Bangalore,488856.0
Sigmoid,Data Engineer,2,Bangalore,676476.0
Optum,Data Engineer,2,Bangalore,1279052.0
GE,Data Engineer,1,Bangalore,386952.0
Fractal,Data Engineer,1,Bangalore,534000.0
Daimler,Data Engineer,1,Bangalore,3387921.0
GainInsights Solutions,Data Engineer,1,Bangalore,1000000.0
QuEST Global,Data Engineer,1,Bangalore,259536.0
Oxigen,Data Engineer,1,Bangalore,382351.0
